user_id,destination,nationality,travel_month,rating,preference_alignment_score,preferred_type,crowd_tolerance,trip_budget,data_source,review_text
REAL_14659,Mirissa,Unknown,10,3,0.5,,,,kaggle_real,"Nice small place if I wasn't asked for money about 4 times... For parking , for flowers , for blessings, for tickets. Oops I didn't bring the wallet this time"
REAL_14660,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Beautiful place! If you go the top of the Buddha, there is a fantastic view over Dickwella and the surrounding forests. The adjoining temples is also very beautiful. â¦"
REAL_14661,Mirissa,Unknown,2,4,0.75,,,,kaggle_real,One of most beautiful place in down south you have to visit.
REAL_14662,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Quiet and beautiful place. There is a big seated Buddha statue 160 ft high.The temple is 250 years old. Every Buddhist must be visit here.
REAL_14663,Mirissa,Unknown,5,4,0.75,,,,kaggle_real,Amazing temple! Very relaxing and calming
REAL_14664,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"A Buddhist religious place where you can visit on the way to Kataragama via Matara. It is famous for the Buddha Statue, museum, large clock and for the Wall paints and statues of Blazes. Resting halls are available for travelling groups too."
REAL_14665,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,When we  were driving to the temple my husband asked me to look at the  sky above the trees in front of us.That was the first time i saw this beautiful buddha statue.i was shocked to see the giant buddha statue with a calm face.We eagerly â¦
REAL_14666,Mirissa,Unknown,5,3,0.5,,,,kaggle_real,"It is a well known temple in down south. One thing I must write, if you need to go to the toilet, you have to pay for it. Even we have to pay the toilets are not that clean."
REAL_14667,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,A beautiful place to see and worship. You can see a old clock in there. But it is not clean. Collecting funds but they don't clean the huge buddha statue.
REAL_14668,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"15 miles east of Matara is the town of Dikwella, where there is one of the most amazing Buddhist temples in Sri Lanka. The Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all â¦"
REAL_14669,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"15 miles east ofÂ MataraÂ is the town of Dikwella, where there is one of the most amazing Buddhist temples inÂ Sri Lanka. The Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all â¦"
REAL_14670,Mirissa,Unknown,9,3,0.5,,,,kaggle_real,"Very relaxing and calming temple to visit
Ancient museum and lot of ancient things to look at .
ðð â¦"
REAL_14671,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Stunning temple in the South of Sri Lanka. Great statue of sitting Lord Buddha and plenty of skillfully made statues and frescoes inside the temple building. In the evening you can sit near the boddhi tree and join the warm Buddha worship â¦
REAL_14672,Mirissa,Unknown,4,4,0.75,,,,kaggle_real,One of the Best temple in Sri Lanka.
REAL_14673,Mirissa,Unknown,9,3,0.5,,,,kaggle_real,18th century temple with the 3rd largest seated Buddha statue in Sri Lanka. Also it has a working condition Sri Lankan made clock from 1926.
REAL_14674,Mirissa,Unknown,6,5,1.0,,,,kaggle_real,"Beautiful ancient temple. There is a ""hell"" which consists of some statues and good paints.Lord Buddha statue and ""stupa"" are wonderful creations in this temple. This temple famous with tourists and Srilankans."
REAL_14675,Mirissa,Unknown,12,3,0.5,,,,kaggle_real,A very important historical place and tourist attraction in Sri Lanka.
REAL_14676,Mirissa,Unknown,3,3,0.5,,,,kaggle_real,Easy to find. Near to wewrukannala railway station
REAL_14677,Mirissa,Unknown,12,4,0.75,,,,kaggle_real,Beautiful temple and nice people â¤ï¸ There is an elephant chained here.  It's sad and we don't understand.
REAL_14678,Mirissa,Unknown,6,2,0.25,,,,kaggle_real,Even though Wewrukannala is an ancient Raja Maha Wijaraya seems like there are no any maintenance done recently. This not a tourist place so don't go for trips or picnics. This temple is for buddhist people.
REAL_14679,Mirissa,Unknown,6,5,1.0,,,,kaggle_real,"Nice calm place to visit as a buddhist.
Amazing temple with beautiful arts and paintings."
REAL_14680,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"It is an ancient, sacred Buddhist temple in the Southern province. A must visit location when travelling in the area. The very large Buddha Stupa is remarkable."
REAL_14681,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"The largest sitting Buddha statue at Sri Lanka and beautiful old colonial architecture design temple with beautiful paintings of Buddhist storyâs , the interesting place to visit is the hell its is made by with big status and wall paintings â¦"
REAL_14682,Mirissa,Unknown,2,5,1.0,,,,kaggle_real,Beautiful temple! Definitely worth a visit. We did a lovely tour around and had a very knowledgeable guide.
REAL_14683,Mirissa,Unknown,12,4,0.75,,,,kaggle_real,A beautiful temple which is situated at a tsunami safe area and themed to a popular song which is sung by Chamara Weerasinghe
REAL_14684,Mirissa,Unknown,5,4,0.75,,,,kaggle_real,"Beautiful place but someone went there to charge me and a friend after we were inside, didnât get it. Also the museum is scary"
REAL_14685,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,The giant Buddha statue was constructed in the 1960sand the most impressive is the large clock which has been built by a local craftsman called W. Elaris De Silva in 1926 and purchased by the monk  in 1928 for Rs. 3000 and donated to the temple. This colck is working even today and rings at thewawa time at the temple.
REAL_14686,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Went to the temple and paid 200 rupees. Saw a huge beautiful elephant chained up, just swaying back and forth. It couldnât even move around as its front and back legs were chained on a concrete slab. It broke my heart. I didnât take any â¦"
REAL_14687,Mirissa,Unknown,3,4,0.75,,,,kaggle_real,They have tunnel arts. Tunnel also closed at6.30 pm for the best experience go before close the tunnel.weekdays parking available in the temple.
REAL_14688,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"15 miles east of Matara is the town of Dikwella, where there is one of the most amazing Buddhist temples in Sri Lanka. The Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all â¦"
REAL_14689,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Famous Buddhist Temple in Sri Lanka. Can see Hell. Big Buddha statue and see old drawings arts. Parking available
REAL_14690,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Prepare a lot of small money, before going to this place. They insist on getting donations after every single glance at their exhibition. Except for tickets we gave money for 5-6 timesâ¦ the elephant is chained severely. They shouldnât treat wild animals like this."
REAL_14691,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Amazing temple, full of beautiful arts,but they made it a big busness asking money in any corner of the temple , and keeping an elephant chained which cannot even move half meters just for tourist to take pics with him , please do not support such cruelty..."
REAL_14692,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Itâs worth a visit but I canât help feeling exploited as a foreigner when visiting buddhist temples slightly more on the tourist trail. I understand cultural heritage sights such as Sigiriya, Dambulla etc as they need more preservation but â¦"
REAL_14693,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,A historical and old temple in the Matara district. There was a huge Buddha statue but I don't think it has much of historical value like the temple
REAL_14694,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Great ancient temple with a huge Buddha's statue..many paintings related to religion are there...an ancient museum with marvellous old clock can be seen
REAL_14695,Mirissa,Unknown,11,4,0.75,,,,kaggle_real,Great statue but dont pushy flower vendors. and tickets to enter everywhere.
REAL_14696,Mirissa,Unknown,8,4,0.75,,,,kaggle_real,This is a beautiful temple of near to dickwella town
REAL_14697,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Old temple and beautiful storys about Buddha. Very big Buddha!
REAL_14698,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Buddhist temple.have the tallest sitting Buddha statue in south asia.also have a oldest mechanical watch in the musiam.
REAL_14699,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Wewrukannala is an ancient temple situated around 5 km away from Dikwella. It has a tall, seated Buddha Statue, where you could climb up to the top from the staircase situated behind. The museum is a must visit place, which has some valuable ancient items like the biggest clock in Sri Lanka."
REAL_14700,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all of Sri Lanka and dates back to the time of King Rajadhi (1782 - 1798). The temple has three parts, the oldest being about 250 years old"
REAL_14701,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Visited in 2018 during university vacations.
This temple has a great historic value.
Good experience"
REAL_14702,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Very beautiful temple located in Walasgalla, 6KM from Dikwella, highly recommended to visit Museum in this temple"
REAL_14703,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"15 miles east of matara is the town of dikwella,where there is one of most amazing buddhist temple in srilanka."
REAL_14704,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Ancient temple of Wawurukannala (à·à·à·à·à¶»à·à¶à¶±à·à¶±à¶½ à¶¶à·à¶¯à·à¶»à¶¢ à¶¸à·à· à·à·à·à·à¶»à¶º). There is a 150 foot tall statue of Lord Buddha in the temple.
REAL_14705,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Most valuable place of Buddhist. There are some painting in ancient  .one of ancient time built temple
REAL_14706,Mirissa,Unknown,5,4,0.75,,,,kaggle_real,A must visit place if youâre near by Hiriketiya.
REAL_14707,Mirissa,Unknown,6,1,0.0,,,,kaggle_real,"Horrible and ugly temple with awfull bloody scenes and statutes representing hell on a 100meters long corridor, we were shocked and our kids too. Thus, the bouddha statue is huge and impressive, but all of our kids were schocked by these â¦"
REAL_14708,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,One of the best historic temple to visit. You can go through underground tunnels and visit jathaka katha paintings and action statues of apaya(hell) as well.
REAL_14709,Mirissa,Unknown,6,2,0.25,,,,kaggle_real,Very nice place. Crowded in poya days. There was a museum also. You can go top of the bhuddha statue.
REAL_14710,Mirissa,Unknown,6,5,1.0,,,,kaggle_real,A very beautiful ancient temple which is a must visited place in down south Sri Lanka.
REAL_14711,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Buddhist religious place @ This is the place where first stablisheds 'devalaya' is situated in sri lanka and oldest Clock also in there.
REAL_14712,Mirissa,Unknown,11,4,0.75,,,,kaggle_real,"This is a must visit destination with enormous religious, cultural and aesthetic value. The temple of Wewurukannala famous for itâs giant Buddha statue dates back to the late 18th century, but all buildings, sculptures and Jataka paintings â¦"
REAL_14713,Mirissa,Unknown,9,3,0.5,,,,kaggle_real,"I love the Hell Tunnel and largest Buddha in Sri Lanka.  Only complaint is all the people selling ""tickets"" actually a donation which I found out when I used google translator. I asked about the ticket and it went from mandatory to a â¦"
REAL_14714,Mirissa,Unknown,8,4,0.75,,,,kaggle_real,"This is a must visit tourist destination with enormous buddiest religious, cultural and aesthetic value. â¦"
REAL_14715,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Beautiful place and there's a museum I recommend everyone to see
REAL_14716,Mirissa,Unknown,12,3,0.5,,,,kaggle_real,"Wewrukannala Buddha Temple.

ï¿¼ï¿¼ â¦"
REAL_14717,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,One of the most beautiful Buddha statue in Sri Lanka..!
REAL_14718,Mirissa,Unknown,6,2,0.25,,,,kaggle_real,Wewrukannala is a very popular temple in matara district. Not too crowded. A good place to relax your mind.
REAL_14719,Mirissa,Unknown,9,1,0.0,,,,kaggle_real,"JANUARY 2023: They keep a poor bull ELEPHANT CHAINED UP in the hot sun, the man keeping it was whipping the elephants back legs with a chain to make it move and the elephant was very obviously unhappy. Even when the elephant tried to get â¦"
REAL_14720,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Great place in southern province and very attractive and ancient temple.
REAL_14721,Mirissa,Unknown,10,4,0.75,,,,kaggle_real,"Vavurukannala shrine is a place of pilgrimage for many Buddhists.  This place is close to Dickwella town and people come from all directions.  There is a tunnel temple.  Inside it has beautiful paintings, a museum and a large clock.  And a place that all Buddhists should visit at least once."
REAL_14722,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,The place himself is nice to visit and I would have give 4 or 5 stars for it but there  is 2 two things I didn't like is we had to 200rs each to get in that is still okay... â¦
REAL_14723,Mirissa,Unknown,9,4,0.75,,,,kaggle_real,"15 miles east of Matara is the town of Dikwella, where there is one of the most amazing Buddhist temples in Sri Lanka. The Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all â¦"
REAL_14724,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Old Temple famous for painting and museum included the Asia's biggest clock
REAL_14725,Mirissa,Unknown,6,5,1.0,,,,kaggle_real,Beautiful place. Calm and serene environment. Only 10 minutes away from Dikwella. Must visit
REAL_14726,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Another great temple in the mathara.The Lord Buddha Statue Is Great.featuring seated Buddha Statue 160feet tall.The wewurukannala Temple is situwetad of the town Dikwella Town Mathara Between Thangalla And Mathara
REAL_14727,Mirissa,Unknown,11,1,0.0,,,,kaggle_real,"DO NOT GO THERE AND DO NOT SUPPORT HARMING INNOCENT ANIMAL!!!
How such a amazing people of Sir Lanka can allow and accept such a cruelty - chained elephant?! Horrible and disgusting."
REAL_14728,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,One of the valuable and great historical place in Sri Lanka
REAL_14729,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Good historical calm place situated in Dikwelle Sri lanka.
REAL_14730,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Nice historic place with very rare pictures/statues of the Apaya (Underworld)..
REAL_14731,Mirissa,Unknown,12,3,0.5,,,,kaggle_real,Our childrens learn more things about life
REAL_14732,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Calm and quiet place. There is a bin for you to drop your PET plastic bottle into. Please dispose your PET waste into the bin.
REAL_14733,Mirissa,Unknown,11,3,0.5,,,,kaggle_real,Good place with 400 hundreds years of history
REAL_14734,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,One of the largest Buddha statues in Sri Lanka. A place every tourist must visit! There are beautiful hand painted pictures and statues which demonstrate the hell (apaya). Less crowded due to economic and fuel crisis in Sri Lanka. Please donate to maintain the beauty of Sri Lankan temples whenever you visit!
REAL_14735,Mirissa,Unknown,1,4,0.75,,,,kaggle_real,Amazing temple
REAL_14736,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,A nice temple where you don't have to pay a entrance fee. There is a lot of history. I visited this place with a local friend and he told me about the temple and the school next to it quite a lot.
REAL_14737,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,The entrance cost 1 dollar per person. Nice place   to visit if you somewhere near this place
REAL_14738,Mirissa,Unknown,5,4,0.75,,,,kaggle_real,Impressive...and doesn't matter that it's not in the very best shape
REAL_14739,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Ancient temple in dikwella. Need properly maintaining this historical place
REAL_14740,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Wewrukannala Buduraja Maha Viharaya is a Buddhist temple which is situated in Dikwella. This amazing temple is towered by a large statue of Lord Buddha in the seated position. This 48 m statue is one of the largest statues in Sri Lanka and â¦
REAL_14741,Mirissa,Unknown,10,3,0.5,,,,kaggle_real,"3 years later, according to earliest reviews of this  , the elephant is still chained in the back. Maybe the people who run this should visit the hell hall of the temple"
REAL_14742,Mirissa,Unknown,10,1,0.0,,,,kaggle_real,"It was disappointing because the only thing that they want is...... money
We saw a big elephant but he was a prisoner of the temple.
He stood there with chained with both legs and could not move 1 inch. â¦"
REAL_14743,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,This is an old temple with a great historic value. Most famous for the giant Buddha statue that stands high above the area. And also for the sculptures depicting the cruelties faced in the hell. It gives images and description in poetry of â¦
REAL_14744,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Beatiful religious place. There is a museum in the temple and there is a 100% wooden clock. Enjoy it.
REAL_14745,Mirissa,Unknown,10,3,0.5,,,,kaggle_real,Looks this is going to be abandoned. There are people at each place asking for money to the temple fund. If not given they get mad with you.
REAL_14746,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Really disappointed by this place.
First, they try to get money at any part of the temple.
And then, we saw an elephant chained there, he couldnât move properly and was â¦"
REAL_14747,Mirissa,Unknown,6,1,0.0,,,,kaggle_real,Temple elephant mistreated. The elephant is chained on front and back leg and is  clearly stressed (swaying back and forth)â¦ horrible
REAL_14748,Mirissa,Unknown,12,4,0.75,,,,kaggle_real,Beautiful procession
REAL_14749,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Should pay more attention on renovating this temple as it has incredible artworks and statues which need urgent renovation....
REAL_14750,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,one of historical temples you can find on down south...
REAL_14751,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Very famous budhist temple in sri Lanka , Famous as about 160 ft high Samadhi statue .it has built in 1966.situated beliatta road Dikwella. Specialy budha statue is not a painted one. they have used one inches size Osite porcelain tile for this. World oldest bid working clock is also there ."
REAL_14752,Mirissa,Unknown,6,1,0.0,,,,kaggle_real,!!! Treating such a beautiful animal as an elephant like that and on a secret place is just horrible :(. We saw the elephant from  the road. Each leg in one chain. Itâs sad what humans can do to a poor animals just for money. â¦
REAL_14753,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Some sort of antique watch, still working properly. It's mentioned that this is the largest analogue watch in Asia"
REAL_14754,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,An ideal place to visit and get understanding  what we do and what we don't in our whole life ..Historical and traditional  place in down south ..
REAL_14755,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Nice Place to visit. The joss house is the biggest one I ever seen.
REAL_14756,Mirissa,Unknown,11,4,0.75,,,,kaggle_real,"Interesting statues, the place is worth visiting.
250 lk is the entrance fee"
REAL_14757,Mirissa,Unknown,6,2,0.25,,,,kaggle_real,"Interesting place showing both heaven and hell before you climb the stairs to the huge sitting buddha.
Beware of the dogs at the entrance (it was not busy when I visited so the dogs felt like they owned the place and where with a pack guarding the main entrance.)"
REAL_14758,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"The full name of this temple isÂ Wewrukannala Raja Maha Viharaya. For the Sri Lankans is one of the sacred places, and so the temple is always full of believers. They come here to pray and to see the biggest sitting statue of Buddha on the â¦"
REAL_14759,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,This is An ancient temple.there is a hudge statue of buddha and it's very beautiful
REAL_14760,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Antient temple with a huge statue of buddha.
REAL_14761,Mirissa,Unknown,2,3,0.5,,,,kaggle_real,"There is a under ground cave as à¶à¶´à·à¶º.
Same place like weherahena."
REAL_14762,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,It's a popular ancient temple.lot of things to see in this place.There is a huge statute of Lord Buddha.
REAL_14763,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,This is one of the most local and foreign tourist attracted religious place located in southern most city in Sri Lanka called Dikwella. It has a huge buddha statue and a tunnel which depicts the evil world which connects with the Buddhist literature and a visitors can watch one of the old analog clocks in the country as well.
REAL_14764,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,calm and beautyful place to meditate.
REAL_14765,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Great temple to visit. You can take stairs at the back of buddha which has a picture story on the way up. Sadly it is not in the best condition anymore.
Furthermore, the temple has different sections. In one there are handcrafted, â¦"
REAL_14766,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"As a Buddhist it really hurts me to see the state of this temple. There are about half a dozen places inside the premises collecting donations, but the temple looks as if it hasn't been renovated for decades. The old paintings have faded and some even vandalized. Some structures need immense repairing. But nothing seems to be done."
REAL_14767,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Very Ancient Temple at Matara.
REAL_14768,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,For a buddhist temple I would expect to see animals treated correctly. The elephant was underfed and shackled. In no world and no religion is this acceptable. Truly depressing. Dogs wandering around were shooed away with ribs exposed. This is a beautiful temple and worth a visit but seriously outdated way of treatment to animals.
REAL_14769,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Great temple! You could even look inside of Budda head ;)
REAL_14770,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"""à·à·à·à·à¶»à·à¶à¶±à·à¶±à¶½ à¶»à¶¢ à¶¸à·à· à·à·à·à·à¶»à¶º"" One of the best local and foreign travellers destinations in Sri Lanka. There is a museum that consists the Asia's biggest clock. But the clock was not working during my visit (August 2018). There are so many â¦"
REAL_14771,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"15 miles east of Matara is the town of Dikwella, where there is one of the most amazing Buddhist temples in Sri Lanka. The Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all â¦"
REAL_14772,Mirissa,Unknown,6,2,0.25,,,,kaggle_real,"DONT GO THERE IF YOU DONT WANT YOUR MONEY GO TO ANIMAL TORTURE!
It is a beautiful temple and not much crowded by tourists. â¦"
REAL_14773,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"This is a place that every Buddhist should visit. The statues are very marvellous. Also there have a hell which is created about in 1965. And there is a museum,which a giant clock is situated."
REAL_14774,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"""Amazing"" place. After paying the admission fee, there are five different places that you can see. In each and every place, after saying ""Ayubowan"" to the person sitting there, we received exactly the same response ""small donation please"". â¦"
REAL_14775,Mirissa,Unknown,6,2,0.25,,,,kaggle_real,I dont recommend visiting this temple! They charge 200 rupies and keep an elefant in the back that is chained and obviously suffering from its imprisonment. Nobody should support this kind of animal cruelty!
REAL_14776,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Historical temple. This temple is famous for the underground tunnel with arts, tall Buddhist statue and biggest working clock. They do have small fee to access each of these places."
REAL_14777,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Very beautiful and old temple complex.
Entrance Free and you should spend few hours there to enjoy the calm and quite environment. Visiting there during morning, evening or night before the midnight is recommended."
REAL_14778,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Very famous because of the great Buddha statue. There a stair case to climb the top of statue and its opened 8am-5pm. the paints of Jathaka Katha(stories of Buddhas early lives) are drawn on the inner walls of the statue like comics. There â¦
REAL_14779,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"This place is famous for big Buddha statue , museum , big clock. Recommend for the people who wants to know what activities takes us to heaven or hell."
REAL_14780,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"This place is a Buddhist temple.
Lot of buddisum people are coming to worship."
REAL_14781,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,A buddhist temple with the tallest seated buddha statue 50m in Sri Lanka. You can step up to several floors where painings are there. A very old and big clock can be observed at the museum which is still working.
REAL_14782,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Historical buddhist temple located in southern province in sri lanka. It is very sad to say all the heritage is destroying day by day no renewation, they only collect money but nothing has improve yet â¦"
REAL_14783,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Beautiful temple with a giant Buddha statue. There are lots of stories and paintings to watch including tunnel of hell. There is a museum which has Sri Lanka's  biggest mechanical clock.
REAL_14784,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Donât go to this place. Adding elephant chained to the concrete wall as a tourist attraction is pure cruelty. I hope if more people will leave reviews like this it will prevent similar âideasâ to spread âââ
REAL_14785,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Wewurukannala temple is one of the most amazing Buddhist temple in srilanka.  There is a museum and i think you must watch it. If you visit there please try to protect all the ancients heritage and environment. Here you can find a good parking space and it is esy to reach there with any kind of vehicle.
REAL_14786,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"The temple is divided into three parts, the oldest of which dates back to the 18th-century reign of King Rajadhi and hasÂ a more modest Buddha worked into the structureâs outward-facing architecture. The second element, the giant Buddha â¦"
REAL_14787,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Warning: chained elephant to small concrete slab. Elephant was being scrubbed while laying on his side when we were there and shouted at whenever he tried to move. â¦
REAL_14788,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"15 miles east of Matara is the town of Dikwella, where there is one of the most amazing Buddhist temples in Sri Lanka. The Wewurukannala Vihara temple is dominated by an image of a seated Buddha. It is 160ft high, the largest statue in all â¦"
REAL_14789,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"A 50m-high seated Buddha Statues the largest in Sri Lanka , which is often thronged with worshippers. Before reaching the Buddha you pass through a hall of horrors full of life-sized models of demons and sinners. The punishments depicted â¦"
REAL_14790,Mirissa,Unknown,6,1,0.0,,,,kaggle_real,"Quite and calm place with history... Went on Sunday early evening... Has a huge buddha statue which can be climbed from behind staircase, famous for having sculptured 'Hell' where it shows the punishment you will receive at hell for the bad â¦"
REAL_14791,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,This is Old budhist temple and there is big wooden clock and over 50m height buddha statue and we can go top of it and watch the view dickwella village and around wewurukannala. Nice view.
REAL_14792,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,One of the oldest and vey famous temples in Sri Lanka. Very famous for statues and drawings of hell (Apaya). It gives a good demonstration of negative impacts and the pain that a particular person will have to go through as a result of his/her bad activities. Must visit with your kids.
REAL_14793,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Wewurukannala Vihara is most famous for a gargantuan seated Buddha waiting to greet devout pilgrims, but the templeâs most wonderfully unexpected (and unsettling) feature lies somewhere along the way. â¦"
REAL_14794,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Slightly northeast from the city of Colombo is Dickwella town, where a memorable Buddhist Temple known as the Wewurukannala Vihara is located. Also in this vicinity is a huge Buddha statue and a few sculptures that represent the cruel experiences of the underworlds."
REAL_14795,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Featuring a seated Buddha statue 160 feet tall, the Wewurukannala temple is situated off the town of Dikwella, between Tangalle and Matara. There's a ""hell"" made up of life-sized modelsÂ and artwork drawn in the walls of a tunnel, in â¦"
REAL_14796,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Temple is a Great place to visit and calm. But they even announced and getting donations. Not sure they even used it to maintain the places. Most of them are ruined inside the Buddha statue
REAL_14797,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"We were the only white tourists there when we went. We are not Buddhist, but respect the culture and it was really nice to experience it. Highly recommend if you are curious at all about Buddhist culture."
REAL_14798,Mirissa,Unknown,4,3,0.5,,,,kaggle_real,Sam tours always ad visit to this place
REAL_14799,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,Well preserved art work; grounds need to be cleaned.
REAL_14800,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Beautiful ancient temple. This is the temple where you can see the hell aka ""Apaya"". Big buddha statue another amazing thing here.."
REAL_14801,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Nice Buddhist place.
REAL_14802,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Old Buddhist temple with paintings.
REAL_14803,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,â¤
REAL_14804,Mirissa,Unknown,1,3,0.5,,,,kaggle_real,More commercial place instead of religious environment.
REAL_14805,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,Kindly make donations to keep the place renovated.
REAL_14806,Mirissa,Unknown,6,4,0.75,,,,kaggle_real,"Wewurukannala Vihara is most famous for a gargantuan seated Buddha waiting to greet devout pilgrims, but the templeâs most wonderfully unexpected (and unsettling) feature lies somewhere along the way. â¦"
REAL_14807,Mirissa,Unknown,6,3,0.5,,,,kaggle_real,"Wewrukannala is word famous temple, its located in dikwella city. Dikwella to wewrukannaLa to 1.5 KM so far.
Its very famous for locals and forignners. â¦"
REAL_14808,Mirissa,Unknown,12,1,0.0,,,,kaggle_real,"Very poor ð¢ maintenance, need some serious attention ð feels heart broken â¦"
